yr,st,st_ansi,cty,cty_ansi,zip,netinc,st_cty_yr,fertilizer,fuel,labor,land,machinery,tractors,trucks
2012,OHIO,39,WAYNE,169.0,,"90,996,000",OHIO_WAYNE_2012,"18,623,000","13,222,000","21,050,000","209,627","219,207,000","4,761","2,264"
2012,OHIO,39,ALLEN,3.0,,"50,311,000",OHIO_ALLEN_2012,"19,259,000","5,420,000","2,339,000","163,025","130,964,000","2,107","1,161"
2012,OHIO,39,ALLEN,3.0,,"50,311,000",OHIO_ALLEN_2012,"19,259,000","5,420,000","3,752,000","163,025","130,964,000","2,107","1,161"
2012,OHIO,39,DEFIANCE,39.0,,"40,411,000",OHIO_DEFIANCE_2012,"14,536,000","5,091,000","362,000","198,111","120,129,000","2,282","1,181"
2012,OHIO,39,DEFIANCE,39.0,,"40,411,000",OHIO_DEFIANCE_2012,"14,536,000","5,091,000","2,306,000","198,111","120,129,000","2,282","1,181"
2012,OHIO,39,FULTON,51.0,,"46,465,000",OHIO_FULTON_2012,"20,678,000","8,149,000","5,089,000","179,634","137,013,000","1,999","1,293"
2012,OHIO,39,FULTON,51.0,,"46,465,000",OHIO_FULTON_2012,"20,678,000","8,149,000","6,846,000","179,634","137,013,000","1,999","1,293"
2012,OHIO,39,HANCOCK,63.0,,"67,833,000",OHIO_HANCOCK_2012,"24,184,000","5,688,000","1,079,000","212,775","136,909,000","2,177","1,323"
2012,OHIO,39,HANCOCK,63.0,,"67,833,000",OHIO_HANCOCK_2012,"24,184,000","5,688,000","2,703,000","212,775","136,909,000","2,177","1,323"
2012,OHIO,39,HENRY,69.0,,"65,908,000",OHIO_HENRY_2012,"22,249,000","5,898,000","2,018,000","221,399","144,478,000","2,393","1,434"
2012,OHIO,39,HENRY,69.0,,"65,908,000",OHIO_HENRY_2012,"22,249,000","5,898,000","3,209,000","221,399","144,478,000","2,393","1,434"
2012,OHIO,39,LUCAS,95.0,,"22,853,000",OHIO_LUCAS_2012,"7,400,000","3,307,000","7,431,000","59,696","45,774,000",868,584
2012,OHIO,39,LUCAS,95.0,,"22,853,000",OHIO_LUCAS_2012,"7,400,000","3,307,000","8,195,000","59,696","45,774,000",868,584
2012,OHIO,39,PAULDING,125.0,,"59,768,000",OHIO_PAULDING_2012,"16,605,000","5,273,000", (D),"205,293","127,320,000","1,640",997
2012,OHIO,39,PAULDING,125.0,,"59,768,000",OHIO_PAULDING_2012,"16,605,000","5,273,000","22,493,000","205,293","127,320,000","1,640",997
2012,OHIO,39,PUTNAM,137.0,,"91,128,000",OHIO_PUTNAM_2012,"28,389,000","9,827,000","2,990,000","287,239","222,651,000","3,724","1,792"
2012,OHIO,39,PUTNAM,137.0,,"91,128,000",OHIO_PUTNAM_2012,"28,389,000","9,827,000","6,035,000","287,239","222,651,000","3,724","1,792"
2012,OHIO,39,VAN WERT,161.0,,"87,237,000",OHIO_VAN WERT_2012,"21,994,000","6,193,000","1,693,000","214,763","138,933,000","1,873","1,090"
2012,OHIO,39,VAN WERT,161.0,,"87,237,000",OHIO_VAN WERT_2012,"21,994,000","6,193,000","4,056,000","214,763","138,933,000","1,873","1,090"
2012,OHIO,39,WILLIAMS,171.0,,"34,578,000",OHIO_WILLIAMS_2012,"16,822,000","4,908,000","1,375,000","181,570","100,267,000","2,019","1,183"
2012,OHIO,39,WILLIAMS,171.0,,"34,578,000",OHIO_WILLIAMS_2012,"16,822,000","4,908,000","4,653,000","181,570","100,267,000","2,019","1,183"
2012,OHIO,39,WOOD,173.0,,"91,199,000",OHIO_WOOD_2012,"26,405,000","7,917,000","7,097,000","252,201","177,007,000","2,907","1,778"
2012,OHIO,39,WOOD,173.0,,"91,199,000",OHIO_WOOD_2012,"26,405,000","7,917,000","10,486,000","252,201","177,007,000","2,907","1,778"
2012,OHIO,39,ADAMS,1.0,,"9,252,000",OHIO_ADAMS_2012,"6,228,000","2,710,000","272,000","84,394","80,029,000","2,634","1,432"
2012,OHIO,39,ADAMS,1.0,,"9,252,000",OHIO_ADAMS_2012,"6,228,000","2,710,000","1,178,000","84,394","80,029,000","2,634","1,432"
2012,OHIO,39,BROWN,15.0,,"24,592,000",OHIO_BROWN_2012,"15,817,000","4,117,000","421,000","139,279","123,861,000","3,128","1,718"
2012,OHIO,39,BROWN,15.0,,"24,592,000",OHIO_BROWN_2012,"15,817,000","4,117,000","1,803,000","139,279","123,861,000","3,128","1,718"
2012,OHIO,39,GALLIA,53.0,,"-2,355,000",OHIO_GALLIA_2012,"2,054,000","1,413,000","327,000","34,606","48,982,000","1,678","1,014"
2012,OHIO,39,GALLIA,53.0,,"-2,355,000",OHIO_GALLIA_2012,"2,054,000","1,413,000","991,000","34,606","48,982,000","1,678","1,014"
2012,OHIO,39,HIGHLAND,71.0,,"44,749,000",OHIO_HIGHLAND_2012,"20,590,000","5,581,000","1,497,000","197,691","137,462,000","2,960","1,656"
2012,OHIO,39,HIGHLAND,71.0,,"44,749,000",OHIO_HIGHLAND_2012,"20,590,000","5,581,000","3,342,000","197,691","137,462,000","2,960","1,656"
2012,OHIO,39,JACKSON,79.0,,"-861,000",OHIO_JACKSON_2012,"1,208,000","1,088,000", (D),"27,184","30,763,000","1,040",612
2012,OHIO,39,JACKSON,79.0,,"-861,000",OHIO_JACKSON_2012,"1,208,000","1,088,000","789,000","27,184","30,763,000","1,040",612
2012,OHIO,39,LAWRENCE,87.0,,"-1,799,000",OHIO_LAWRENCE_2012,"325,000","673,000","216,000","16,954","30,099,000","1,010",673
2012,OHIO,39,LAWRENCE,87.0,,"-1,799,000",OHIO_LAWRENCE_2012,"325,000","673,000","442,000","16,954","30,099,000","1,010",673
2012,OHIO,39,PIKE,131.0,,"8,701,000",OHIO_PIKE_2012,"4,562,000","1,489,000","285,000","53,230","35,000,000","1,035",618
2012,OHIO,39,PIKE,131.0,,"8,701,000",OHIO_PIKE_2012,"4,562,000","1,489,000","980,000","53,230","35,000,000","1,035",618
2012,OHIO,39,SCIOTO,145.0,,"1,850,000",OHIO_SCIOTO_2012,"2,671,000","1,784,000","527,000","41,989","46,434,000","1,332",842
2012,OHIO,39,SCIOTO,145.0,,"1,850,000",OHIO_SCIOTO_2012,"2,671,000","1,784,000","1,114,000","41,989","46,434,000","1,332",842
2012,OHIO,39,ATHENS,9.0,,"-2,953,000",OHIO_ATHENS_2012,"888,000","1,066,000","620,000","28,044","34,349,000","1,273",751
2012,OHIO,39,ATHENS,9.0,,"-2,953,000",OHIO_ATHENS_2012,"888,000","1,066,000","1,226,000","28,044","34,349,000","1,273",751
2012,OHIO,39,GUERNSEY,59.0,,"-322,000",OHIO_GUERNSEY_2012,"1,637,000","2,103,000","192,000","51,740","60,872,000","2,191","1,181"
2012,OHIO,39,GUERNSEY,59.0,,"-322,000",OHIO_GUERNSEY_2012,"1,637,000","2,103,000","998,000","51,740","60,872,000","2,191","1,181"
2012,OHIO,39,HOCKING,73.0,,"-646,000",OHIO_HOCKING_2012,"610,000","576,000", (D),"14,048","16,492,000",709,428
2012,OHIO,39,HOCKING,73.0,,"-646,000",OHIO_HOCKING_2012,"610,000","576,000","417,000","14,048","16,492,000",709,428
2012,OHIO,39,MEIGS,105.0,,"888,000",OHIO_MEIGS_2012,"1,074,000","1,260,000","1,457,000","24,620","31,286,000","1,318",697
2012,OHIO,39,MEIGS,105.0,,"888,000",OHIO_MEIGS_2012,"1,074,000","1,260,000","1,969,000","24,620","31,286,000","1,318",697
2012,OHIO,39,MONROE,111.0,,"1,115,000",OHIO_MONROE_2012,"581,000","1,267,000","470,000","29,697","47,743,000","1,695",806
2012,OHIO,39,MONROE,111.0,,"1,115,000",OHIO_MONROE_2012,"581,000","1,267,000","899,000","29,697","47,743,000","1,695",806
2012,OHIO,39,MORGAN,115.0,,"622,000",OHIO_MORGAN_2012,"1,281,000","1,290,000", (D),"29,975","32,716,000","1,244",601
2012,OHIO,39,MORGAN,115.0,,"622,000",OHIO_MORGAN_2012,"1,281,000","1,290,000","895,000","29,975","32,716,000","1,244",601
2012,OHIO,39,MUSKINGUM,119.0,,"12,298,000",OHIO_MUSKINGUM_2012,"5,781,000","3,507,000","672,000","79,187","88,824,000","2,573","1,350"
2012,OHIO,39,MUSKINGUM,119.0,,"12,298,000",OHIO_MUSKINGUM_2012,"5,781,000","3,507,000","2,165,000","79,187","88,824,000","2,573","1,350"
2012,OHIO,39,NOBLE,121.0,,"296,000",OHIO_NOBLE_2012,"341,000","995,000","45,000","28,794","33,113,000","1,192",664
2012,OHIO,39,NOBLE,121.0,,"296,000",OHIO_NOBLE_2012,"341,000","995,000","279,000","28,794","33,113,000","1,192",664
2012,OHIO,39,PERRY,127.0,,"6,141,000",OHIO_PERRY_2012,"6,838,000","2,242,000","402,000","67,787","57,987,000","1,539",811
2012,OHIO,39,PERRY,127.0,,"6,141,000",OHIO_PERRY_2012,"6,838,000","2,242,000","971,000","67,787","57,987,000","1,539",811
2012,OHIO,39,VINTON,163.0,,"401,000",OHIO_VINTON_2012,"722,000","425,000", (D),"11,827","9,688,000",398,283
2012,OHIO,39,VINTON,163.0,,"401,000",OHIO_VINTON_2012,"722,000","425,000","670,000","11,827","9,688,000",398,283
2012,OHIO,39,WASHINGTON,167.0,,"5,938,000",OHIO_WASHINGTON_2012,"3,458,000","2,540,000","1,919,000","49,522","66,185,000","2,681","1,229"
2012,OHIO,39,WASHINGTON,167.0,,"5,938,000",OHIO_WASHINGTON_2012,"3,458,000","2,540,000","2,637,000","49,522","66,185,000","2,681","1,229"
2012,OHIO,39,BUTLER,17.0,,"13,641,000",OHIO_BUTLER_2012,"9,074,000","3,345,000","1,956,000","116,351","93,262,000","2,005","1,223"
2012,OHIO,39,BUTLER,17.0,,"13,641,000",OHIO_BUTLER_2012,"9,074,000","3,345,000","3,801,000","116,351","93,262,000","2,005","1,223"
2012,OHIO,39,CLERMONT,25.0,,"9,533,000",OHIO_CLERMONT_2012,"8,869,000","3,118,000","1,757,000","88,523","68,327,000","1,561",934
2012,OHIO,39,CLERMONT,25.0,,"9,533,000",OHIO_CLERMONT_2012,"8,869,000","3,118,000","4,733,000","88,523","68,327,000","1,561",934
2012,OHIO,39,CLINTON,27.0,,"62,303,000",OHIO_CLINTON_2012,"26,250,000","6,432,000","896,000","187,727","130,759,000","2,095","1,244"
2012,OHIO,39,CLINTON,27.0,,"62,303,000",OHIO_CLINTON_2012,"26,250,000","6,432,000","2,723,000","187,727","130,759,000","2,095","1,244"
2012,OHIO,39,GREENE,57.0,,"26,677,000",OHIO_GREENE_2012,"13,133,000","4,270,000","2,157,000","124,738","96,522,000","1,561","1,031"
2012,OHIO,39,GREENE,57.0,,"26,677,000",OHIO_GREENE_2012,"13,133,000","4,270,000","4,595,000","124,738","96,522,000","1,561","1,031"
2012,OHIO,39,HAMILTON,61.0,,"4,980,000",OHIO_HAMILTON_2012,"902,000","1,389,000","6,089,000","9,994","21,617,000",479,361
2012,OHIO,39,HAMILTON,61.0,,"4,980,000",OHIO_HAMILTON_2012,"902,000","1,389,000","7,043,000","9,994","21,617,000",479,361
2012,OHIO,39,MONTGOMERY,113.0,,"15,163,000",OHIO_MONTGOMERY_2012,"10,077,000","3,326,000","7,637,000","104,672","85,679,000","1,545","1,190"
2012,OHIO,39,MONTGOMERY,113.0,,"15,163,000",OHIO_MONTGOMERY_2012,"10,077,000","3,326,000","9,430,000","104,672","85,679,000","1,545","1,190"
2012,OHIO,39,PREBLE,135.0,,"35,086,000",OHIO_PREBLE_2012,"22,722,000","7,272,000","6,011,000","195,108","161,156,000","2,579","1,821"
2012,OHIO,39,PREBLE,135.0,,"35,086,000",OHIO_PREBLE_2012,"22,722,000","7,272,000","8,978,000","195,108","161,156,000","2,579","1,821"
2012,OHIO,39,WARREN,165.0,,"14,953,000",OHIO_WARREN_2012,"8,558,000","3,523,000","4,137,000","80,238","80,701,000","1,687","1,070"
2012,OHIO,39,WARREN,165.0,,"14,953,000",OHIO_WARREN_2012,"8,558,000","3,523,000","7,378,000","80,238","80,701,000","1,687","1,070"
2012,OHIO,39,AUGLAIZE,11.0,,"65,911,000",OHIO_AUGLAIZE_2012,"20,881,000","7,202,000", (D),"191,496","183,283,000","2,728","1,318"
2012,OHIO,39,AUGLAIZE,11.0,,"65,911,000",OHIO_AUGLAIZE_2012,"20,881,000","7,202,000","3,558,000","191,496","183,283,000","2,728","1,318"
2012,OHIO,39,CHAMPAIGN,21.0,,"49,113,000",OHIO_CHAMPAIGN_2012,"16,727,000","5,804,000","4,828,000","164,873","128,759,000","1,843","1,238"
2012,OHIO,39,CHAMPAIGN,21.0,,"49,113,000",OHIO_CHAMPAIGN_2012,"16,727,000","5,804,000","6,260,000","164,873","128,759,000","1,843","1,238"
2012,OHIO,39,CLARK,23.0,,"29,345,000",OHIO_CLARK_2012,"19,611,000","6,347,000","7,547,000","149,820","115,621,000","1,619","1,238"
2012,OHIO,39,CLARK,23.0,,"29,345,000",OHIO_CLARK_2012,"19,611,000","6,347,000","9,700,000","149,820","115,621,000","1,619","1,238"
2012,OHIO,39,DARKE,37.0,,"154,148,000",OHIO_DARKE_2012,"31,321,000","14,067,000","12,241,000","311,595","297,562,000","4,375","2,604"
2012,OHIO,39,DARKE,37.0,,"154,148,000",OHIO_DARKE_2012,"31,321,000","14,067,000","20,252,000","311,595","297,562,000","4,375","2,604"
2012,OHIO,39,HARDIN,65.0,,"73,796,000",OHIO_HARDIN_2012,"22,157,000","8,233,000","1,800,000","222,562","136,264,000","1,881","1,142"
2012,OHIO,39,HARDIN,65.0,,"73,796,000",OHIO_HARDIN_2012,"22,157,000","8,233,000","10,869,000","222,562","136,264,000","1,881","1,142"
2012,OHIO,39,LOGAN,91.0,,"64,380,000",OHIO_LOGAN_2012,"16,484,000","5,671,000","1,927,000","177,746","117,192,000","1,875","1,123"
2012,OHIO,39,LOGAN,91.0,,"64,380,000",OHIO_LOGAN_2012,"16,484,000","5,671,000","4,026,000","177,746","117,192,000","1,875","1,123"
2012,OHIO,39,MERCER,107.0,,"192,146,000",OHIO_MERCER_2012,"23,327,000","18,003,000","4,119,000","248,701","257,317,000","3,687","1,897"
2012,OHIO,39,MERCER,107.0,,"192,146,000",OHIO_MERCER_2012,"23,327,000","18,003,000","9,404,000","248,701","257,317,000","3,687","1,897"
2012,OHIO,39,MIAMI,109.0,,"35,797,000",OHIO_MIAMI_2012,"18,280,000","4,785,000","2,022,000","164,828","110,867,000","2,194","1,397"
2012,OHIO,39,MIAMI,109.0,,"35,797,000",OHIO_MIAMI_2012,"18,280,000","4,785,000","3,700,000","164,828","110,867,000","2,194","1,397"
2012,OHIO,39,SHELBY,149.0,,"69,355,000",OHIO_SHELBY_2012,"18,745,000","7,955,000","3,519,000","183,182","147,767,000","2,588","1,260"
2012,OHIO,39,SHELBY,149.0,,"69,355,000",OHIO_SHELBY_2012,"18,745,000","7,955,000","5,069,000","183,182","147,767,000","2,588","1,260"
2012,OKLAHOMA,40,CANADIAN,17.0,,"20,957,000",OKLAHOMA_CANADIAN_2012,"10,684,000","7,969,000","1,496,000","253,784","140,627,000","2,213","2,567"
2012,OKLAHOMA,40,CANADIAN,17.0,,"20,957,000",OKLAHOMA_CANADIAN_2012,"10,684,000","7,969,000","6,133,000","253,784","140,627,000","2,213","2,567"
2012,OKLAHOMA,40,CLEVELAND,27.0,,"-6,236,000",OKLAHOMA_CLEVELAND_2012,"1,198,000","1,753,000","1,126,000","36,056","45,830,000","1,367","1,401"
2012,OKLAHOMA,40,CLEVELAND,27.0,,"-6,236,000",OKLAHOMA_CLEVELAND_2012,"1,198,000","1,753,000","2,710,000","36,056","45,830,000","1,367","1,401"
2012,OKLAHOMA,40,CREEK,37.0,,"-8,070,000",OKLAHOMA_CREEK_2012,"797,000","2,683,000","787,000","71,117","77,748,000","2,395","2,263"
2012,OKLAHOMA,40,CREEK,37.0,,"-8,070,000",OKLAHOMA_CREEK_2012,"797,000","2,683,000","2,115,000","71,117","77,748,000","2,395","2,263"
2012,OKLAHOMA,40,GRADY,51.0,,"19,592,000",OKLAHOMA_GRADY_2012,"6,504,000","7,003,000","2,671,000","182,713","129,433,000","2,570","3,020"
2012,OKLAHOMA,40,GRADY,51.0,,"19,592,000",OKLAHOMA_GRADY_2012,"6,504,000","7,003,000","7,614,000","182,713","129,433,000","2,570","3,020"
2012,OKLAHOMA,40,KINGFISHER,73.0,,"10,753,000",OKLAHOMA_KINGFISHER_2012,"14,398,000","9,490,000","3,652,000","327,538","138,593,000","1,857","2,424"
2012,OKLAHOMA,40,KINGFISHER,73.0,,"10,753,000",OKLAHOMA_KINGFISHER_2012,"14,398,000","9,490,000","5,834,000","327,538","138,593,000","1,857","2,424"
2012,OKLAHOMA,40,LINCOLN,81.0,,"-6,024,000",OKLAHOMA_LINCOLN_2012,"3,004,000","4,086,000","745,000","106,494","114,661,000","3,066","3,094"
2012,OKLAHOMA,40,LINCOLN,81.0,,"-6,024,000",OKLAHOMA_LINCOLN_2012,"3,004,000","4,086,000","1,870,000","106,494","114,661,000","3,066","3,094"
2012,OKLAHOMA,40,LOGAN,83.0,,"-2,823,000",OKLAHOMA_LOGAN_2012,"4,080,000","4,489,000","4,336,000","133,749","75,850,000","1,683","1,887"
2012,OKLAHOMA,40,LOGAN,83.0,,"-2,823,000",OKLAHOMA_LOGAN_2012,"4,080,000","4,489,000","6,276,000","133,749","75,850,000","1,683","1,887"
2012,OKLAHOMA,40,MCCLAIN,87.0,,"3,095,000",OKLAHOMA_MCCLAIN_2012,"2,211,000","3,483,000","2,004,000","78,909","75,779,000","1,708","1,861"
2012,OKLAHOMA,40,MCCLAIN,87.0,,"3,095,000",OKLAHOMA_MCCLAIN_2012,"2,211,000","3,483,000","4,100,000","78,909","75,779,000","1,708","1,861"
2012,OKLAHOMA,40,OKFUSKEE,107.0,,"-1,990,000",OKLAHOMA_OKFUSKEE_2012,"922,000","2,212,000","1,333,000","60,148","50,384,000","1,266","1,437"
2012,OKLAHOMA,40,OKFUSKEE,107.0,,"-1,990,000",OKLAHOMA_OKFUSKEE_2012,"922,000","2,212,000","2,274,000","60,148","50,384,000","1,266","1,437"
2012,OKLAHOMA,40,OKLAHOMA,109.0,,"-4,719,000",OKLAHOMA_OKLAHOMA_2012,"1,114,000","2,199,000","1,591,000","47,873","51,883,000","1,536","1,513"
2012,OKLAHOMA,40,OKLAHOMA,109.0,,"-4,719,000",OKLAHOMA_OKLAHOMA_2012,"1,114,000","2,199,000","3,427,000","47,873","51,883,000","1,536","1,513"
2012,OKLAHOMA,40,PAYNE,119.0,,"-3,175,000",OKLAHOMA_PAYNE_2012,"2,095,000","3,406,000","1,028,000","105,142","76,390,000","2,058","2,141"
2012,OKLAHOMA,40,PAYNE,119.0,,"-3,175,000",OKLAHOMA_PAYNE_2012,"2,095,000","3,406,000","2,535,000","105,142","76,390,000","2,058","2,141"
2012,OKLAHOMA,40,POTTAWATOMIE,125.0,,"-4,584,000",OKLAHOMA_POTTAWATOMIE_2012,"1,724,000","3,061,000","272,000","86,949","86,874,000","2,352","2,407"
2012,OKLAHOMA,40,POTTAWATOMIE,125.0,,"-4,584,000",OKLAHOMA_POTTAWATOMIE_2012,"1,724,000","3,061,000","1,905,000","86,949","86,874,000","2,352","2,407"
2012,OKLAHOMA,40,SEMINOLE,133.0,,"13,610,000",OKLAHOMA_SEMINOLE_2012,"395,000","2,050,000","319,000","48,012","49,227,000","1,544","1,534"
2012,OKLAHOMA,40,SEMINOLE,133.0,,"13,610,000",OKLAHOMA_SEMINOLE_2012,"395,000","2,050,000","1,446,000","48,012","49,227,000","1,544","1,534"
2012,OKLAHOMA,40,ADAIR,1.0,,"12,578,000",OKLAHOMA_ADAIR_2012,"2,016,000","3,956,000","1,674,000","44,464","64,213,000","1,710","1,948"
2012,OKLAHOMA,40,ADAIR,1.0,,"12,578,000",OKLAHOMA_ADAIR_2012,"2,016,000","3,956,000","4,924,000","44,464","64,213,000","1,710","1,948"
2012,OKLAHOMA,40,CHEROKEE,21.0,,"13,555,000",OKLAHOMA_CHEROKEE_2012,"6,469,000","5,306,000","27,758,000","45,997","69,828,000","1,952","2,008"
2012,OKLAHOMA,40,CHEROKEE,21.0,,"13,555,000",OKLAHOMA_CHEROKEE_2012,"6,469,000","5,306,000","28,895,000","45,997","69,828,000","1,952","2,008"
2012,OKLAHOMA,40,HASKELL,61.0,,"25,247,000",OKLAHOMA_HASKELL_2012,"1,054,000","2,706,000","1,488,000","46,650","52,637,000","1,300","1,433"
2012,OKLAHOMA,40,HASKELL,61.0,,"25,247,000",OKLAHOMA_HASKELL_2012,"1,054,000","2,706,000","2,443,000","46,650","52,637,000","1,300","1,433"
2012,OKLAHOMA,40,HUGHES,63.0,,"6,813,000",OKLAHOMA_HUGHES_2012,"1,365,000","3,456,000","2,356,000","64,029","63,315,000","1,455","1,653"
2012,OKLAHOMA,40,HUGHES,63.0,,"6,813,000",OKLAHOMA_HUGHES_2012,"1,365,000","3,456,000","6,303,000","64,029","63,315,000","1,455","1,653"
2012,OKLAHOMA,40,MCINTOSH,91.0,,"-4,590,000",OKLAHOMA_MCINTOSH_2012,"1,228,000","2,326,000","470,000","58,096","53,834,000","1,352","1,493"
2012,OKLAHOMA,40,MCINTOSH,91.0,,"-4,590,000",OKLAHOMA_MCINTOSH_2012,"1,228,000","2,326,000","1,298,000","58,096","53,834,000","1,352","1,493"
2012,OKLAHOMA,40,MUSKOGEE,101.0,,"5,526,000",OKLAHOMA_MUSKOGEE_2012,"3,028,000","4,330,000","637,000","120,201","96,197,000","2,489","2,578"
2012,OKLAHOMA,40,MUSKOGEE,101.0,,"5,526,000",OKLAHOMA_MUSKOGEE_2012,"3,028,000","4,330,000","3,062,000","120,201","96,197,000","2,489","2,578"
2012,OKLAHOMA,40,OKMULGEE,111.0,,"-4,878,000",OKLAHOMA_OKMULGEE_2012,"1,294,000","2,983,000","829,000","77,954","68,099,000","1,803","1,958"
2012,OKLAHOMA,40,OKMULGEE,111.0,,"-4,878,000",OKLAHOMA_OKMULGEE_2012,"1,294,000","2,983,000","2,284,000","77,954","68,099,000","1,803","1,958"
2012,OKLAHOMA,40,PITTSBURG,121.0,,"-6,017,000",OKLAHOMA_PITTSBURG_2012,"2,706,000","3,649,000","1,218,000","95,571","85,291,000","2,251","2,551"
2012,OKLAHOMA,40,PITTSBURG,121.0,,"-6,017,000",OKLAHOMA_PITTSBURG_2012,"2,706,000","3,649,000","3,761,000","95,571","85,291,000","2,251","2,551"
2012,OKLAHOMA,40,SEQUOYAH,135.0,,"7,792,000",OKLAHOMA_SEQUOYAH_2012,"2,105,000","2,971,000","1,667,000","63,770","62,681,000","1,653","1,813"
2012,OKLAHOMA,40,SEQUOYAH,135.0,,"7,792,000",OKLAHOMA_SEQUOYAH_2012,"2,105,000","2,971,000","2,913,000","63,770","62,681,000","1,653","1,813"
2012,OKLAHOMA,40,ALFALFA,3.0,,"32,743,000",OKLAHOMA_ALFALFA_2012,"12,423,000","7,446,000","1,272,000","326,634","120,261,000","1,330","1,669"
2012,OKLAHOMA,40,ALFALFA,3.0,,"32,743,000",OKLAHOMA_ALFALFA_2012,"12,423,000","7,446,000","3,666,000","326,634","120,261,000","1,330","1,669"
2012,OKLAHOMA,40,GARFIELD,47.0,,"39,044,000",OKLAHOMA_GARFIELD_2012,"19,356,000","10,124,000","1,079,000","433,030","161,201,000","1,932","2,660"
2012,OKLAHOMA,40,GARFIELD,47.0,,"39,044,000",OKLAHOMA_GARFIELD_2012,"19,356,000","10,124,000","3,566,000","433,030","161,201,000","1,932","2,660"
2012,OKLAHOMA,40,GRANT,53.0,,"32,333,000",OKLAHOMA_GRANT_2012,"14,493,000","7,991,000","1,255,000","409,194","121,845,000","1,408","1,790"
2012,OKLAHOMA,40,GRANT,53.0,,"32,333,000",OKLAHOMA_GRANT_2012,"14,493,000","7,991,000","2,854,000","409,194","121,845,000","1,408","1,790"
2012,OKLAHOMA,40,KAY,71.0,,"23,727,000",OKLAHOMA_KAY_2012,"10,635,000","6,516,000","1,166,000","307,126","108,850,000","1,529","1,915"
2012,OKLAHOMA,40,KAY,71.0,,"23,727,000",OKLAHOMA_KAY_2012,"10,635,000","6,516,000","2,805,000","307,126","108,850,000","1,529","1,915"
2012,OKLAHOMA,40,MAJOR,93.0,,"18,169,000",OKLAHOMA_MAJOR_2012,"8,658,000","5,646,000","1,091,000","216,957","85,786,000","1,467","1,873"
2012,OKLAHOMA,40,MAJOR,93.0,,"18,169,000",OKLAHOMA_MAJOR_2012,"8,658,000","5,646,000","4,128,000","216,957","85,786,000","1,467","1,873"
2012,OKLAHOMA,40,NOBLE,103.0,,"15,461,000",OKLAHOMA_NOBLE_2012,"6,631,000","4,064,000","625,000","193,284","66,094,000","1,239","1,660"
2012,OKLAHOMA,40,NOBLE,103.0,,"15,461,000",OKLAHOMA_NOBLE_2012,"6,631,000","4,064,000","2,070,000","193,284","66,094,000","1,239","1,660"
2012,OKLAHOMA,40,WOODS,151.0,,"19,868,000",OKLAHOMA_WOODS_2012,"6,426,000","5,368,000","1,150,000","231,102","86,280,000","1,030","1,470"
2012,OKLAHOMA,40,WOODS,151.0,,"19,868,000",OKLAHOMA_WOODS_2012,"6,426,000","5,368,000","2,948,000","231,102","86,280,000","1,030","1,470"
2012,OKLAHOMA,40,WOODWARD,153.0,,"15,238,000",OKLAHOMA_WOODWARD_2012,"3,019,000","5,103,000","3,948,000","149,928","75,548,000","1,362","1,757"
2012,OKLAHOMA,40,WOODWARD,153.0,,"15,238,000",OKLAHOMA_WOODWARD_2012,"3,019,000","5,103,000","5,346,000","149,928","75,548,000","1,362","1,757"
2012,OKLAHOMA,40,CRAIG,35.0,,"4,569,000",OKLAHOMA_CRAIG_2012,"4,042,000","4,901,000","1,944,000","110,906","77,850,000","2,012","2,175"
2012,OKLAHOMA,40,CRAIG,35.0,,"4,569,000",OKLAHOMA_CRAIG_2012,"4,042,000","4,901,000","4,018,000","110,906","77,850,000","2,012","2,175"
2012,OKLAHOMA,40,DELAWARE,41.0,,"23,448,000",OKLAHOMA_DELAWARE_2012,"3,049,000","5,216,000","1,106,000","62,360","83,864,000","2,078","2,215"
2012,OKLAHOMA,40,DELAWARE,41.0,,"23,448,000",OKLAHOMA_DELAWARE_2012,"3,049,000","5,216,000","3,685,000","62,360","83,864,000","2,078","2,215"
2012,OKLAHOMA,40,MAYES,97.0,,"-2,698,000",OKLAHOMA_MAYES_2012,"2,165,000","4,021,000","5,929,000","85,194","87,607,000","2,360","2,313"
2012,OKLAHOMA,40,MAYES,97.0,,"-2,698,000",OKLAHOMA_MAYES_2012,"2,165,000","4,021,000","7,105,000","85,194","87,607,000","2,360","2,313"
2012,OKLAHOMA,40,NOWATA,105.0,,"6,760,000",OKLAHOMA_NOWATA_2012,"1,445,000","2,141,000","421,000","64,821","48,004,000","1,359","1,518"
2012,OKLAHOMA,40,NOWATA,105.0,,"6,760,000",OKLAHOMA_NOWATA_2012,"1,445,000","2,141,000","1,163,000","64,821","48,004,000","1,359","1,518"
2012,OKLAHOMA,40,OSAGE,113.0,,"19,048,000",OKLAHOMA_OSAGE_2012,"2,074,000","6,135,000","1,942,000","131,371","77,490,000","1,628","2,237"
2012,OKLAHOMA,40,OSAGE,113.0,,"19,048,000",OKLAHOMA_OSAGE_2012,"2,074,000","6,135,000","4,968,000","131,371","77,490,000","1,628","2,237"
2012,OKLAHOMA,40,OTTAWA,115.0,,"31,843,000",OKLAHOMA_OTTAWA_2012,"8,027,000","5,515,000","558,000","87,881","77,739,000","1,495","1,598"
2012,OKLAHOMA,40,OTTAWA,115.0,,"31,843,000",OKLAHOMA_OTTAWA_2012,"8,027,000","5,515,000","9,576,000","87,881","77,739,000","1,495","1,598"
